# Generation #0
0.9915824638 , 0.3624383061 , 0.7883629199 , 0.2987179606 , 0.7998342890 , 0.7776673482 , 0.2779625348 , 0.2630676677 , 0.2097720056 , 0.9823213118 , 0.7938243147 , 0.1544683775 , 0.4970618344 , 0.9688082314 , 0.4138954812 , 0.4126132167 , 0.5570060887 , 0.0532961085
0.8678135889 , 0.3717985156 , 0.2454845761 , 0.2993978070 , 0.2098518938 , 0.4914600410 , 0.2384212794 , 0.6561560605 , 0.6104723317 , 0.6409439170 , 0.0032984779 , 0.1235445501 , 0.7618279542 , 0.7550786848 , 0.2143772845 , 0.7039727014 , 0.0800424038 , 0.8252358014
0.7968301217 , 0.2133094838 , 0.4600566579 , 0.6493376695 , 0.0148642864 , 0.2783123798 , 0.8132543804 , 0.6690090885 , 0.2234590212 , 0.5318047607 , 0.9325231224 , 0.9554062749 , 0.0136279200 , 0.2572404296 , 0.2227764930 , 0.1582601620 , 0.4619294111 , 0.0782785230
0.8691320269 , 0.6802896919 , 0.0331182322 , 0.6019253824 , 0.4606832919 , 0.9915125408 , 0.4768067022 , 0.6782590132 , 0.0798080387 , 0.1781795090 , 0.4791194451 , 0.4921524681 , 0.2223407252 , 0.0481625604 , 0.7794999080 , 0.3145454969 , 0.9208701122 , 0.8751900070
0.2293832549 , 0.9550344019 , 0.5811941453 , 0.5759350831 , 0.3002287104 , 0.3449313115 , 0.2640623080 , 0.1917369724 , 0.6975862401 , 0.0272754037 , 0.1488619727 , 0.4261264854 , 0.8491933052 , 0.0001565185 , 0.5067187481 , 0.5663077093 , 0.1658797825 , 0.7261748118
0.0773873015 , 0.0823673206 , 0.0761736061 , 0.1939883786 , 0.8638425992 , 0.4172773611 , 0.2833255758 , 0.9703930009 , 0.0762498554 , 0.4636213476 , 0.8204019466 , 0.1627324788 , 0.3711566978 , 0.1061168440 , 0.2995827845 , 0.6254930719 , 0.0562994121 , 0.6161975266
0.9152180267 , 0.5254643072 , 0.0180994775 , 0.1776109339 , 0.0994146495 , 0.3955276604 , 0.3781008328 , 0.7097827567 , 0.2865204432 , 0.9173206450 , 0.3380892664 , 0.6103665865 , 0.1717998289 , 0.8466747215 , 0.7369756521 , 0.9488887558 , 0.7984401507 , 0.9783635946
0.0706164908 , 0.6937572071 , 0.9679819614 , 0.4547932862 , 0.1999705126 , 0.8552778308 , 0.9594897449 , 0.5455370539 , 0.2816202865 , 0.3335807670 , 0.6626731716 , 0.5232109798 , 0.2042208952 , 0.9123237286 , 0.1565428514 , 0.0684539937 , 0.7277548794 , 0.6754027760
0.9096252699 , 0.8489437875 , 0.9057068990 , 0.4502856203 , 0.3507147837 , 0.9192019029 , 0.1235385002 , 0.7482557925 , 0.9010478473 , 0.1963389159 , 0.3045454981 , 0.8376900116 , 0.7232571586 , 0.6836087407 , 0.1817548638 , 0.3408403822 , 0.9363556919 , 0.5723306717
0.5923503961 , 0.8905059502 , 0.5445148182 , 0.2838455996 , 0.9553772104 , 0.0050062129 , 0.1661952893 , 0.6206225383 , 0.6659182420 , 0.5788358946 , 0.2592582605 , 0.2742866352 , 0.3882721540 , 0.2922501873 , 0.7161858789 , 0.1335914423 , 0.4398704187 , 0.8621936192
0.6528430788 , 0.1763860610 , 0.9060707166 , 0.1107457491 , 0.2737203234 , 0.0511408040 , 0.9742207629 , 0.3902963321 , 0.1805624264 , 0.1103075954 , 0.6492967473 , 0.5265847896 , 0.5431216136 , 0.0928762302 , 0.1438318020 , 0.7258682883 , 0.1274651150 , 0.5655016134
0.1561621005 , 0.5241846187 , 0.6853225748 , 0.9997531623 , 0.3969186772 , 0.3728673087 , 0.5137885598 , 0.0696353600 , 0.2593693947 , 0.9914725556 , 0.1578684159 , 0.9786521358 , 0.9938684658 , 0.6905596140 , 0.9490223603 , 0.7390229600 , 0.4963075631 , 0.3540973395
0.8152129147 , 0.6302838657 , 0.7140745453 , 0.0386971486 , 0.4109485987 , 0.9877040935 , 0.7115785454 , 0.4293366885 , 0.5641391028 , 0.5698517083 , 0.0267077276 , 0.7140662890 , 0.1433716503 , 0.3400577893 , 0.0724944674 , 0.4236004953 , 0.3664867022 , 0.3971053402
0.3254196208 , 0.8231986739 , 0.4470617373 , 0.0620972721 , 0.4812349561 , 0.9159424012 , 0.9815485373 , 0.9543170126 , 0.4420089802 , 0.8314516757 , 0.3500493144 , 0.6793247987 , 0.6613825468 , 0.7580121667 , 0.5640595892 , 0.3177889990 , 0.8716686935 , 0.6081100297
0.2594393074 , 0.2518810268 , 0.1207579107 , 0.5255026261 , 0.1989029559 , 0.7279519724 , 0.4005447890 , 0.6843127164 , 0.3371942728 , 0.9016242307 , 0.4030695491 , 0.3893050566 , 0.2580574441 , 0.4100739830 , 0.8865372507 , 0.4531258380 , 0.5715824147 , 0.7266430789
0.0448506345 , 0.5033289866 , 0.9377792692 , 0.9070146361 , 0.8605753980 , 0.6182499873 , 0.0037221525 , 0.1867174325 , 0.6416513594 , 0.5780798994 , 0.2102678311 , 0.2603892816 , 0.5886909432 , 0.5926449236 , 0.0133152160 , 0.9613957827 , 0.1106309682 , 0.1309650767
0.2594393074 , 0.2518810268 , 0.1207579107 , 0.5255026261 , 0.1989029559 , 0.7279519724 , 0.4005447890 , 0.1867174325 , 0.3955755152 , 0.5780798994 , 0.2102678311 , 0.1455939177 , 0.3876015508 , 0.4338086433 , 0.5737585061 , 0.8733500062 , 0.5806004890 , 0.1889773939
0.4739335093 , 0.5372900123 , 0.7740460081 , 0.1266152409 , 0.1391883329 , 0.3784108092 , 0.3481548767 , 0.2731407866 , 0.7717642731 , 0.2231713710 , 0.0102014112 , 0.2603892816 , 0.5886909432 , 0.5926449236 , 0.0133152160 , 0.9613957827 , 0.1106309682 , 0.1309650767
0.1505872564 , 0.3755710223 , 0.7955574640 , 0.0816350891 , 0.2953081770 , 0.3403861641 , 0.4120602134 , 0.7686819677 , 0.1475788659 , 0.7730796412 , 0.4857269879 , 0.1896885009 , 0.7425180430 , 0.3918281909 , 0.7899125963 , 0.0876656893 , 0.2841447462 , 0.7720190989
0.5412224421 , 0.0044111552 , 0.1146451222 , 0.6365788353 , 0.0829404775 , 0.5047608006 , 0.2652988873 , 0.1938409591 , 0.5013494883 , 0.4719154860 , 0.6761669376 , 0.7720343208 , 0.3042655225 , 0.2583444903 , 0.6550577578 , 0.2593619027 , 0.7822427858 , 0.5919644277
0.8152129147 , 0.6302838657 , 0.7140745453 , 0.0386971486 , 0.4109485987 , 0.9877040935 , 0.7115785454 , 0.4293366885 , 0.4420089802 , 0.2690996127 , 0.0374935384 , 0.3098477529 , 0.0928810666 , 0.1057390470 , 0.9489396411 , 0.8187762144 , 0.5889965997 , 0.9836197654
0.6045386361 , 0.8758589002 , 0.3223843171 , 0.4422082687 , 0.9022698786 , 0.3955429652 , 0.6335841897 , 0.8991039983 , 0.2175512163 , 0.8314516757 , 0.3500493144 , 0.6793247987 , 0.6613825468 , 0.7580121667 , 0.5640595892 , 0.3177889990 , 0.8716686935 , 0.6081100297
0.2277421563 , 0.3144118106 , 0.2055862260 , 0.4162190990 , 0.7940056594 , 0.9257912727 , 0.8057517609 , 0.9543170126 , 0.5641391028 , 0.5698517083 , 0.0267077276 , 0.7140662890 , 0.1433716503 , 0.3400577893 , 0.0724944674 , 0.4236004953 , 0.3664867022 , 0.3971053402
0.3254196208 , 0.8231986739 , 0.4470617373 , 0.0620972721 , 0.4812349561 , 0.9159424012 , 0.9815485373 , 0.2135917258 , 0.5036064318 , 0.5979882782 , 0.3908389167 , 0.6486419643 , 0.7966240114 , 0.0359389731 , 0.1088861920 , 0.8571179483 , 0.2712880341 , 0.6695889356
0.1494733009 , 0.0806341473 , 0.7185542762 , 0.9478888177 , 0.1322137314 , 0.8424742595 , 0.7202495471 , 0.2570215229 , 0.9038807112 , 0.2525381005 , 0.7705289843 , 0.1794711079 , 0.4657311668 , 0.7861201777 , 0.2914533669 , 0.2046880531 , 0.5944633353 , 0.5789866089
0.1378080921 , 0.9944068319 , 0.7232238785 , 0.7652301122 , 0.0774450304 , 0.5289316797 , 0.4135066389 , 0.0410592820 , 0.6545904939 , 0.3509463706 , 0.5662546861 , 0.9016368889 , 0.0730128211 , 0.2597613285 , 0.7248490778 , 0.7091640538 , 0.3683545815 , 0.6714825435
0.6491594041 , 0.3717985156 , 0.2454845761 , 0.2993978070 , 0.2098518938 , 0.4914600410 , 0.2384212794 , 0.6561560605 , 0.6104723317 , 0.6409439170 , 0.0032984779 , 0.1235445501 , 0.4970618344 , 0.9688082314 , 0.4138954812 , 0.4126132167 , 0.8716686935 , 0.6081100297
0.8152129147 , 0.6302838657 , 0.7140745453 , 0.0386971486 , 0.4109485987 , 0.9877040935 , 0.7115785454 , 0.4293366885 , 0.4420089802 , 0.8314516757 , 0.3500493144 , 0.6793247987 , 0.6613825468 , 0.7580121667 , 0.5640595892 , 0.3177889990 , 0.5570060887 , 0.0532961085
0.9976542894 , 0.2808714454 , 0.6399403767 , 0.9750491781 , 0.6178492101 , 0.8073529966 , 0.8007079665 , 0.9594268753 , 0.6153693654 , 0.7553600540 , 0.6971789712 , 0.6784225171 , 0.0187407216 , 0.9404321433 , 0.8054227183 , 0.0089529853 , 0.7367209400 , 0.8488119836
0.1303021482 , 0.2054845409 , 0.5790260794 , 0.2554545877 , 0.0814098724 , 0.6129544565 , 0.1784753967 , 0.5247346184 , 0.8065107148 , 0.7117003123 , 0.0570438592 , 0.4030696558 , 0.9141841985 , 0.3196920401 , 0.3790261509 , 0.5120029733 , 0.2304794161 , 0.7610524257
0.9823312058 , 0.4675730027 , 0.3984441464 , 0.4997283310 , 0.9994449895 , 0.9159424012 , 0.9815485373 , 0.9543170126 , 0.5641391028 , 0.5698517083 , 0.0267077276 , 0.7140662890 , 0.1433716503 , 0.3400577893 , 0.0724944674 , 0.4236004953 , 0.3664867022 , 0.3971053402
0.3254196208 , 0.8231986739 , 0.4470617373 , 0.0620972721 , 0.4812349561 , 0.0788586111 , 0.0650520488 , 0.2862400775 , 0.8631104243 , 0.0084238740 , 0.1838009264 , 0.0967432484 , 0.5281081861 , 0.1265727204 , 0.3965000705 , 0.2315871385 , 0.4660774200 , 0.2997508752
0.0706164908 , 0.6937572071 , 0.9679819614 , 0.4547932862 , 0.1999705126 , 0.8552778308 , 0.9594897449 , 0.5455370539 , 0.2816202865 , 0.5698517083 , 0.0267077276 , 0.7140662890 , 0.1433716503 , 0.3400577893 , 0.0724944674 , 0.4236004953 , 0.3664867022 , 0.3971053402
0.3254196208 , 0.8231986739 , 0.4470617373 , 0.0620972721 , 0.4812349561 , 0.9159424012 , 0.9815485373 , 0.9543170126 , 0.5641391028 , 0.3335807670 , 0.6626731716 , 0.5232109798 , 0.1717998289 , 0.8466747215 , 0.7369756521 , 0.9488887558 , 0.7984401507 , 0.9783635946
0.7082986691 , 0.9990367423 , 0.8694645698 , 0.4385328220 , 0.8353573798 , 0.4347499480 , 0.7215643545 , 0.4037187506 , 0.7534914561 , 0.9965287232 , 0.3762398153 , 0.5121418119 , 0.0833478743 , 0.9593219154 , 0.7399391639 , 0.4283746273 , 0.1977561496 , 0.3234253948
0.2712773878 , 0.5026768190 , 0.3644966957 , 0.1733422856 , 0.8842806627 , 0.9963887256 , 0.3882047773 , 0.9325412030 , 0.7663110259 , 0.9730381553 , 0.9174835755 , 0.5237639989 , 0.5578645961 , 0.2169875186 , 0.7415330659 , 0.9611078789 , 0.7079997826 , 0.8361533341
0.8691320269 , 0.6802896919 , 0.0331182322 , 0.6019253824 , 0.4606832919 , 0.9915125408 , 0.4768067022 , 0.6782590132 , 0.7617618016 , 0.7494980056 , 0.7776461194 , 0.2108695907 , 0.1527864384 , 0.0397824822 , 0.4812466099 , 0.6189299471 , 0.0419809597 , 0.5402467984
0.7005484180 , 0.0181317179 , 0.3217004800 , 0.2086516511 , 0.9988840203 , 0.5356418248 , 0.0225811040 , 0.6699967128 , 0.0798080387 , 0.1781795090 , 0.4791194451 , 0.4921524681 , 0.0136279200 , 0.2572404296 , 0.2227764930 , 0.1582601620 , 0.4619294111 , 0.0782785230
0.6528430788 , 0.1763860610 , 0.9060707166 , 0.1107457491 , 0.2737203234 , 0.0511408040 , 0.9742207629 , 0.3902963321 , 0.1805624264 , 0.1103075954 , 0.0374935384 , 0.3098477529 , 0.0928810666 , 0.1057390470 , 0.9489396411 , 0.8187762144 , 0.5889965997 , 0.9836197654
0.6045386361 , 0.8758589002 , 0.3223843171 , 0.4422082687 , 0.9022698786 , 0.3955429652 , 0.6335841897 , 0.8991039983 , 0.2175512163 , 0.2690996127 , 0.6492967473 , 0.5265847896 , 0.5431216136 , 0.0928762302 , 0.1438318020 , 0.7258682883 , 0.1274651150 , 0.3540973395
